"geneID","PH6WC_XY335","PH4CVvsXY335","PH4CVvsPH6WC","RIL335"
"Zm00001d034429",0,1,0,0
"Zm00001d034431",0,0,0,1
"Zm00001d034434",0,1,1,1
"Zm00001d034435",0,1,0,1
"Zm00001d034439",0,0,0,1
"Zm00001d034447",0,1,0,0
"Zm00001d034452",0,1,1,0
"Zm00001d034453",0,0,0,1
"Zm00001d034454",0,0,0,1
"Zm00001d034455",0,0,1,0
"Zm00001d034456",0,0,0,1
"Zm00001d034460",0,1,0,0
"Zm00001d034461",0,0,0,1
"Zm00001d034463",0,0,0,1
"Zm00001d034467",0,1,1,0
"Zm00001d034475",0,0,0,1
"Zm00001d034487",0,0,1,0
"Zm00001d034490",1,0,0,0
"Zm00001d034494",1,0,0,0
"Zm00001d034495",0,0,0,1
"Zm00001d034503",0,0,0,1
"Zm00001d034505",0,1,0,0
"Zm00001d034509",0,0,0,1
"Zm00001d034514",0,0,1,0
"Zm00001d034515",0,0,0,1
"Zm00001d034518",0,1,0,1
"Zm00001d034521",0,0,1,0
"Zm00001d034522",0,1,1,1
"Zm00001d034523",0,1,0,0
"Zm00001d034524",1,0,0,1
"Zm00001d034526",0,1,1,0
"Zm00001d034527",0,1,0,0
"Zm00001d034533",0,0,0,1
"Zm00001d034536",0,0,0,1
"Zm00001d034538",1,0,1,1
"Zm00001d034540",0,1,1,0
"Zm00001d034541",0,0,0,1
"Zm00001d034543",1,0,0,0
"Zm00001d034547",0,1,1,1
"Zm00001d034551",0,1,1,0
"Zm00001d034555",1,0,1,0
"Zm00001d034561",1,1,1,0
"Zm00001d034565",0,1,0,0
"Zm00001d034568",1,1,0,0
"Zm00001d034572",0,0,1,1
"Zm00001d034577",0,0,0,1
"Zm00001d034578",0,0,0,1
"Zm00001d034581",0,1,0,0
"Zm00001d034582",0,0,1,1
"Zm00001d034588",0,0,0,1
"Zm00001d034593",0,0,0,1
"Zm00001d034594",1,1,1,0
"Zm00001d034601",1,0,0,0
"Zm00001d034604",1,0,0,0
"Zm00001d034607",0,1,1,1
"Zm00001d034608",1,1,0,0
"Zm00001d034610",0,0,0,1
"Zm00001d034621",0,0,0,1
"Zm00001d034624",1,0,1,1
"Zm00001d034628",1,1,0,0
"Zm00001d034633",0,1,1,0
"Zm00001d034636",1,0,1,0
"Zm00001d034638",0,0,0,1
"Zm00001d034640",0,0,0,1
"Zm00001d034641",1,0,1,0
"Zm00001d034643",0,0,0,1
"Zm00001d034651",0,1,0,1
"Zm00001d034663",0,1,1,0
"Zm00001d034665",1,1,0,1
"Zm00001d034667",0,0,0,1
"Zm00001d034668",0,0,0,1
"Zm00001d034671",1,0,0,0
"Zm00001d034674",1,1,0,1
"Zm00001d034675",1,1,1,0
"Zm00001d034678",0,0,0,1
"Zm00001d034698",0,1,0,0
"Zm00001d034701",0,0,0,1
"Zm00001d034703",0,0,0,1
"Zm00001d034713",0,0,0,1
"Zm00001d034723",0,1,0,0
"Zm00001d034724",0,0,0,1
"Zm00001d034725",0,0,0,1
"Zm00001d034727",1,0,0,0
"Zm00001d034730",0,0,0,1
"Zm00001d034733",0,1,0,0
"Zm00001d034734",0,0,0,1
"Zm00001d034736",0,1,1,0
"Zm00001d034740",0,0,0,1
"Zm00001d034745",1,1,0,0
"Zm00001d034746",0,0,0,1
"Zm00001d034750",0,0,0,1
"Zm00001d034758",0,0,0,1
"Zm00001d034760",0,1,1,1
"Zm00001d034761",1,0,0,0
"Zm00001d034768",0,1,0,0
"Zm00001d034771",1,0,0,1
"Zm00001d034777",0,1,0,1
"Zm00001d034779",1,0,0,1
"Zm00001d034781",0,1,1,1
"Zm00001d034788",0,0,0,1
"Zm00001d034795",0,1,0,1
"Zm00001d034799",1,1,1,0
"Zm00001d034804",0,1,0,0
"Zm00001d034805",1,1,1,0
"Zm00001d034807",1,0,0,0
"Zm00001d034810",1,0,1,0
"Zm00001d034817",1,0,0,0
"Zm00001d034819",0,0,1,1
"Zm00001d034824",0,0,0,1
"Zm00001d034826",1,1,0,1
"Zm00001d034828",1,0,0,0
"Zm00001d034829",1,0,0,1
"Zm00001d034832",0,0,0,1
"Zm00001d034836",0,1,0,1
"Zm00001d034838",0,1,1,1
"Zm00001d034839",0,0,0,1
"Zm00001d034841",0,0,0,1
"Zm00001d034842",0,0,1,1
"Zm00001d034844",0,0,0,1
"Zm00001d034848",0,0,0,1
"Zm00001d034852",1,1,1,0
"Zm00001d034855",0,1,0,0
"Zm00001d034856",0,1,0,0
"Zm00001d034857",0,1,0,0
"Zm00001d034859",1,1,0,0
"Zm00001d034867",0,1,0,0
"Zm00001d034868",0,0,0,1
"Zm00001d034880",0,1,0,0
"Zm00001d034885",0,1,0,0
"Zm00001d034887",0,1,0,0
"Zm00001d034888",0,0,0,1
"Zm00001d034890",1,0,0,0
"Zm00001d034893",0,1,0,0
"Zm00001d034894",0,1,0,0
"Zm00001d034896",0,0,0,1
"Zm00001d034897",1,0,0,1
"Zm00001d034900",1,0,0,0
"Zm00001d034920",0,0,0,1
"Zm00001d034927",0,0,0,1
"Zm00001d034931",0,0,0,1
"Zm00001d034933",0,1,0,0
"Zm00001d034935",0,1,0,0
"Zm00001d034937",1,1,1,0
"Zm00001d034940",0,0,0,1
"Zm00001d034941",0,0,0,1
"Zm00001d034947",1,1,1,1
"Zm00001d034976",0,0,0,1
"Zm00001d034978",1,1,1,0
"Zm00001d034984",0,0,0,1
"Zm00001d034986",1,1,1,0
"Zm00001d034995",0,0,0,1
"Zm00001d034998",0,0,0,1
"Zm00001d035002",1,0,0,0
"Zm00001d035003",0,0,0,1
"Zm00001d035005",0,0,0,1
"Zm00001d035007",0,1,0,0
"Zm00001d035013",0,0,0,1
"Zm00001d035015",0,0,0,1
"Zm00001d035016",0,1,0,0
"Zm00001d035019",0,1,0,0
"Zm00001d035021",0,0,0,1
"Zm00001d035030",0,1,1,1
"Zm00001d035033",0,0,0,1
"Zm00001d035035",0,0,1,0
"Zm00001d035037",1,0,1,0
"Zm00001d035039",1,0,0,0
"Zm00001d035046",0,0,1,1
"Zm00001d035047",0,1,0,0
"Zm00001d035048",0,0,1,1
"Zm00001d035050",0,1,0,1
"Zm00001d035051",1,0,0,0
"Zm00001d035052",1,0,0,0
"Zm00001d035053",1,0,1,1
"Zm00001d035063",0,0,0,1
"Zm00001d035064",0,0,0,1
"Zm00001d035065",1,0,1,0
"Zm00001d035066",0,0,0,1
"Zm00001d035069",0,0,0,1
"Zm00001d035070",1,0,1,1
"Zm00001d035072",0,1,1,0
"Zm00001d035079",0,0,0,1
"Zm00001d035080",0,0,0,1
"Zm00001d035081",0,1,0,0
"Zm00001d035082",0,0,0,1
"Zm00001d035087",0,1,0,0
"Zm00001d035088",0,0,0,1
"Zm00001d035090",1,0,0,1
"Zm00001d035094",0,1,0,0
"Zm00001d035097",0,0,0,1
"Zm00001d035098",0,1,0,0
"Zm00001d035113",0,1,1,0
"Zm00001d035125",0,1,1,0
"Zm00001d035130",1,0,0,1
"Zm00001d035133",0,0,0,1
"Zm00001d035134",0,0,1,1
"Zm00001d035135",1,0,0,0
"Zm00001d035140",0,0,0,1
"Zm00001d035145",0,1,1,0
"Zm00001d035157",0,1,1,0
"Zm00001d035162",0,1,1,0
"Zm00001d035170",1,0,0,0
"Zm00001d035172",0,1,0,0
"Zm00001d035178",1,0,1,0
"Zm00001d035184",0,0,1,1
"Zm00001d035191",0,0,0,1
"Zm00001d035195",1,0,0,1
"Zm00001d035197",0,0,0,1
"Zm00001d035201",1,1,0,0
"Zm00001d035206",0,1,0,0
"Zm00001d035207",0,1,1,1
"Zm00001d035208",0,1,0,0
"Zm00001d035212",0,0,0,1
"Zm00001d035214",0,0,1,0
"Zm00001d035228",1,1,0,0
"Zm00001d035236",1,0,0,0
"Zm00001d035243",0,0,1,0
"Zm00001d035244",0,0,0,1
"Zm00001d035246",1,1,0,1
"Zm00001d035253",0,0,1,0
"Zm00001d035256",0,1,1,1
"Zm00001d035267",0,0,0,1
"Zm00001d035285",0,0,0,1
"Zm00001d035288",0,1,0,0
"Zm00001d035294",0,0,0,1
"Zm00001d035295",0,0,0,1
"Zm00001d035300",0,0,1,0
"Zm00001d035304",0,1,0,0
"Zm00001d035306",0,1,1,0
"Zm00001d035310",1,0,1,1
"Zm00001d035312",1,1,0,0
"Zm00001d035329",1,0,1,1
"Zm00001d035336",0,1,0,0
"Zm00001d035337",0,1,1,0
"Zm00001d035342",0,0,1,0
"Zm00001d035343",0,0,0,1
"Zm00001d035377",0,0,0,1
"Zm00001d035390",1,1,1,0
"Zm00001d035391",0,0,0,1
"Zm00001d035396",1,0,1,1
"Zm00001d035411",0,0,0,1
"Zm00001d035413",0,1,1,1
"Zm00001d035420",0,0,0,1
"Zm00001d035430",0,0,0,1
"Zm00001d035434",1,0,0,1
"Zm00001d035436",0,0,0,1
"Zm00001d035439",0,0,0,1
"Zm00001d035444",1,1,1,0
"Zm00001d035450",0,0,1,1
"Zm00001d035454",1,0,0,0
"Zm00001d035455",1,0,1,1
"Zm00001d035465",0,0,1,0
"Zm00001d035467",1,0,1,0
"Zm00001d035470",0,1,0,1
"Zm00001d035475",0,0,0,1
"Zm00001d035479",0,0,1,0
"Zm00001d035481",0,1,1,0
"Zm00001d035500",0,0,0,1
"Zm00001d035501",1,1,1,0
"Zm00001d035506",0,0,0,1
"Zm00001d035512",1,0,0,0
"Zm00001d035514",0,1,0,1
"Zm00001d035515",0,0,0,1
"Zm00001d035526",0,0,0,1
"Zm00001d035537",1,0,1,0
"Zm00001d035542",0,1,1,0
"Zm00001d035543",1,0,0,0
"Zm00001d035548",0,0,1,0
"Zm00001d035552",0,0,0,1
"Zm00001d035553",0,0,1,1
"Zm00001d035558",0,0,0,1
"Zm00001d035562",0,1,1,1
"Zm00001d035570",1,0,0,0
"Zm00001d035574",0,0,0,1
"Zm00001d035575",1,0,1,0
"Zm00001d035588",1,0,0,0
"Zm00001d035589",0,0,0,1
"Zm00001d035590",0,0,0,1
"Zm00001d035592",0,0,0,1
"Zm00001d035595",1,1,1,1
"Zm00001d035600",0,0,0,1
"Zm00001d035605",1,0,1,1
"Zm00001d035610",0,1,0,0
"Zm00001d035616",1,1,1,0
"Zm00001d035621",0,1,1,0
"Zm00001d035629",0,1,0,0
"Zm00001d035636",0,0,0,1
"Zm00001d035638",0,0,0,1
"Zm00001d035646",0,1,1,0
"Zm00001d035652",0,0,0,1
"Zm00001d035658",1,0,1,0
"Zm00001d035659",1,1,1,0
"Zm00001d035662",1,0,0,0
"Zm00001d035670",0,0,0,1
"Zm00001d035679",0,0,0,1
"Zm00001d035689",0,1,1,1
"Zm00001d035696",1,0,0,0
"Zm00001d035700",1,0,0,1
"Zm00001d035702",1,0,0,0
"Zm00001d035703",0,0,0,1
"Zm00001d035710",1,1,1,0
"Zm00001d035713",0,0,0,1
"Zm00001d035715",0,0,1,0
"Zm00001d035717",1,1,0,0
"Zm00001d035722",1,0,0,0
"Zm00001d035723",0,0,1,1
"Zm00001d035731",0,0,1,0
"Zm00001d035736",1,1,0,0
"Zm00001d035737",0,1,1,0
"Zm00001d035741",1,1,1,0
"Zm00001d035750",0,0,1,1
"Zm00001d035753",0,0,0,1
"Zm00001d035761",1,1,0,0
"Zm00001d035762",0,1,0,0
"Zm00001d035763",0,0,0,1
"Zm00001d035766",0,0,0,1
"Zm00001d035767",0,0,0,1
"Zm00001d035775",1,1,1,0
"Zm00001d035783",1,0,0,0
"Zm00001d035817",0,0,0,1
"Zm00001d035819",0,0,0,1
"Zm00001d035838",1,0,0,0
"Zm00001d035841",0,0,1,0
"Zm00001d035854",0,0,0,1
"Zm00001d035862",1,0,0,1
"Zm00001d035865",1,0,1,0
"Zm00001d035875",0,0,0,1
"Zm00001d035879",0,0,1,0
"Zm00001d035881",0,0,1,0
"Zm00001d035901",0,1,0,1
"Zm00001d035913",1,1,1,0
"Zm00001d035920",0,1,0,0
"Zm00001d035921",0,0,0,1
"Zm00001d035925",1,0,0,1
"Zm00001d035926",0,1,0,0
"Zm00001d035934",0,1,0,0
"Zm00001d035948",1,1,0,0
"Zm00001d035962",0,0,0,1
"Zm00001d035964",0,1,0,1
"Zm00001d035975",0,1,0,0
"Zm00001d035987",0,1,0,0
"Zm00001d035988",1,1,0,1
"Zm00001d035992",0,0,0,1
"Zm00001d036000",0,0,1,0
"Zm00001d036008",0,0,0,1
"Zm00001d036010",0,1,0,1
"Zm00001d036013",0,1,0,0
"Zm00001d036016",1,0,0,0
"Zm00001d036020",1,1,1,0
"Zm00001d036025",0,0,0,1
"Zm00001d036026",0,0,0,1
"Zm00001d036031",0,0,0,1
"Zm00001d036036",1,0,0,0
"Zm00001d036054",1,0,0,0
"Zm00001d036062",1,1,1,0
"Zm00001d036066",0,0,0,1
"Zm00001d036072",0,0,0,1
"Zm00001d036073",0,1,0,0
"Zm00001d036077",1,1,0,0
"Zm00001d036079",0,0,0,1
"Zm00001d036086",0,0,1,1
"Zm00001d036090",1,0,1,0
"Zm00001d036100",0,0,0,1
"Zm00001d036110",0,1,1,1
"Zm00001d036122",0,0,1,0
"Zm00001d036123",1,1,1,1
"Zm00001d036131",0,1,0,1
"Zm00001d036136",1,1,0,0
"Zm00001d036139",1,0,0,0
"Zm00001d036152",0,0,0,1
"Zm00001d036158",1,1,0,1
"Zm00001d036161",0,0,0,1
"Zm00001d036162",0,0,0,1
"Zm00001d036164",0,0,0,1
"Zm00001d036177",0,1,1,0
"Zm00001d036178",0,0,0,1
"Zm00001d036206",1,1,1,0
"Zm00001d036209",0,0,1,1
"Zm00001d036214",1,0,0,0
"Zm00001d036215",0,1,0,0
"Zm00001d036216",0,1,1,0
"Zm00001d036222",0,0,0,1
"Zm00001d036230",1,0,1,0
"Zm00001d036241",0,0,0,1
"Zm00001d036242",0,1,1,0
"Zm00001d036246",0,0,0,1
"Zm00001d036255",0,0,0,1
"Zm00001d036256",0,0,0,1
"Zm00001d036266",1,0,1,0
"Zm00001d036272",0,0,0,1
"Zm00001d036278",0,0,0,1
"Zm00001d036283",1,0,1,0
"Zm00001d036293",1,1,0,0
"Zm00001d036296",0,0,0,1
"Zm00001d036297",0,0,0,1
"Zm00001d036298",0,0,0,1
"Zm00001d036306",0,0,1,1
"Zm00001d036319",1,0,0,0
"Zm00001d036328",0,1,0,0
"Zm00001d036331",0,0,0,1
"Zm00001d036334",0,1,0,0
"Zm00001d036338",1,0,0,0
"Zm00001d036340",1,0,0,0
"Zm00001d036343",0,0,0,1
"Zm00001d036346",0,0,0,1
"Zm00001d036351",0,0,0,1
"Zm00001d036357",0,1,1,1
"Zm00001d036359",0,1,0,0
"Zm00001d036361",0,1,1,1
"Zm00001d036364",1,1,1,0
"Zm00001d036371",0,1,0,0
"Zm00001d036382",0,0,0,1
"Zm00001d036388",1,0,1,0
"Zm00001d036396",0,0,1,0
"Zm00001d036401",1,1,0,0
"Zm00001d036403",1,1,0,0
"Zm00001d036410",0,1,0,0
"Zm00001d036420",0,0,0,1
"Zm00001d036429",0,0,0,1
"Zm00001d036430",1,0,0,0
"Zm00001d036442",0,1,0,0
"Zm00001d036443",1,0,0,0
"Zm00001d036448",1,1,1,1
"Zm00001d036459",0,1,0,0
"Zm00001d036463",0,0,0,1
"Zm00001d036464",0,0,0,1
"Zm00001d036465",0,0,0,1
"Zm00001d036468",0,0,0,1
"Zm00001d036475",1,0,1,1
"Zm00001d036480",0,1,0,0
"Zm00001d036481",0,0,1,0
"Zm00001d036483",0,1,0,1
"Zm00001d036484",0,0,0,1
"Zm00001d036485",0,1,1,0
"Zm00001d036495",0,0,0,1
"Zm00001d036496",0,0,0,1
"Zm00001d036499",0,0,0,1
"Zm00001d036506",0,0,0,1
"Zm00001d036507",0,0,1,0
"Zm00001d036510",0,0,0,1
"Zm00001d036522",0,0,0,1
"Zm00001d036530",0,1,0,1
"Zm00001d036532",0,1,0,0
"Zm00001d036533",1,0,0,1
"Zm00001d036534",1,0,0,0
"Zm00001d036535",0,1,0,0
"Zm00001d036539",1,1,0,0
"Zm00001d036540",0,0,0,1
"Zm00001d036541",1,1,1,0
"Zm00001d036542",0,0,0,1
"Zm00001d036543",1,0,0,0
"Zm00001d036550",0,1,1,1
"Zm00001d036552",0,1,1,0
"Zm00001d036557",1,0,0,0
"Zm00001d036564",0,0,0,1
"Zm00001d036565",1,1,0,0
"Zm00001d036567",0,1,0,1
"Zm00001d036568",0,1,0,0
"Zm00001d036571",1,0,0,0
"Zm00001d036579",0,0,1,0
"Zm00001d036610",1,0,1,1
"Zm00001d036613",0,0,0,1
"Zm00001d036629",0,0,0,1
"Zm00001d036637",1,0,1,1
"Zm00001d036638",0,0,0,1
"Zm00001d036641",0,1,1,1
"Zm00001d036642",0,1,0,0
"Zm00001d036643",1,1,1,1
"Zm00001d036646",0,0,0,1
"Zm00001d036647",0,0,0,1
"Zm00001d036648",0,0,0,1
"Zm00001d036650",1,0,0,0
"Zm00001d036651",1,1,1,0
"Zm00001d036656",1,0,1,0
"Zm00001d036657",0,0,1,0
"Zm00001d036668",0,0,0,1
"Zm00001d036671",1,0,1,0
"Zm00001d036672",0,0,0,1
"Zm00001d036673",0,1,1,1
"Zm00001d036676",1,0,0,0
"Zm00001d036680",0,1,1,1
"Zm00001d036689",0,0,1,1
"Zm00001d036698",1,1,1,0
"Zm00001d036700",0,0,0,1
"Zm00001d036704",0,0,1,1
"Zm00001d036707",1,0,0,0
"Zm00001d036708",1,0,0,0
"Zm00001d036714",1,0,0,1
"Zm00001d036715",1,1,0,0
"Zm00001d036716",0,0,0,1
"Zm00001d036719",1,0,1,1
"Zm00001d036720",0,1,1,1
"Zm00001d036726",1,0,1,1
"Zm00001d036738",0,1,1,0
"Zm00001d036740",1,0,1,0
"Zm00001d036741",0,0,0,1
"Zm00001d036742",0,0,0,1
"Zm00001d036750",0,0,1,0
"Zm00001d036751",0,1,1,0
"Zm00001d036761",0,0,0,1
"Zm00001d036762",0,0,0,1
"Zm00001d036764",1,1,0,1
"Zm00001d036765",1,1,0,0
"Zm00001d036767",1,0,1,0
"Zm00001d036768",0,0,0,1
"Zm00001d036770",0,0,1,0
"Zm00001d036773",0,0,0,1
"Zm00001d036780",0,0,0,1
"Zm00001d036782",0,0,0,1
"Zm00001d036787",1,1,1,0
"Zm00001d036788",1,0,1,1
"Zm00001d036789",1,0,0,1
"Zm00001d036790",1,0,0,0
"Zm00001d036792",0,0,0,1
"Zm00001d036797",0,0,1,1
"Zm00001d036815",1,1,0,1
"Zm00001d036816",1,1,0,1
"Zm00001d036818",0,0,0,1
"Zm00001d036821",1,1,0,1
"Zm00001d036822",1,1,0,1
"Zm00001d036823",1,1,0,1
"Zm00001d036825",0,1,1,1
"Zm00001d036829",0,0,0,1
"Zm00001d036830",0,1,1,0
"Zm00001d036833",0,0,0,1
"Zm00001d036875",0,1,0,0
"Zm00001d036878",0,1,0,0
"Zm00001d036879",0,1,1,0
"Zm00001d036888",0,0,0,1
"Zm00001d036889",0,0,0,1
"Zm00001d036892",0,1,0,0
"Zm00001d036894",0,1,0,0
"Zm00001d036895",0,1,0,0
"Zm00001d036897",0,0,0,1
"Zm00001d036900",1,0,0,1
"Zm00001d036902",0,1,1,0
"Zm00001d036903",0,1,1,0
"Zm00001d036927",0,0,0,1
"Zm00001d036932",1,1,1,0
"Zm00001d036933",0,0,1,0
"Zm00001d036940",1,0,1,0
"Zm00001d036946",1,1,0,0
"Zm00001d036949",0,1,0,0
"Zm00001d036951",0,0,0,1
"Zm00001d036956",1,1,1,0
"Zm00001d036959",1,1,0,0
"Zm00001d036963",0,0,0,1
"Zm00001d036964",0,1,0,0
"Zm00001d036965",0,0,0,1
"Zm00001d036968",1,0,1,0
"Zm00001d036970",0,0,0,1
"Zm00001d036981",1,1,0,0
"Zm00001d036983",0,0,0,1
"Zm00001d036985",0,1,1,0
"Zm00001d036987",1,0,0,0
"Zm00001d036989",0,0,0,1
"Zm00001d036991",1,0,0,0
"Zm00001d037001",0,1,1,0
"Zm00001d037003",1,0,0,0
"Zm00001d037004",1,0,0,0
"Zm00001d037005",1,0,0,0
"Zm00001d037018",0,0,0,1
"Zm00001d037033",0,0,0,1
"Zm00001d037034",1,0,0,1
"Zm00001d037035",0,1,0,0
"Zm00001d037036",0,1,0,0
"Zm00001d037043",1,0,1,0
"Zm00001d037045",1,0,0,1
"Zm00001d037052",1,0,0,0
"Zm00001d037056",0,0,0,1
"Zm00001d037057",0,0,1,1
"Zm00001d037059",0,0,0,1
"Zm00001d037061",1,0,0,1
"Zm00001d037066",0,0,1,1
"Zm00001d037067",1,0,0,1
"Zm00001d037069",0,0,0,1
"Zm00001d037073",0,1,0,1
"Zm00001d037079",0,1,0,0
"Zm00001d037085",0,0,0,1
"Zm00001d037087",0,0,0,1
"Zm00001d037098",0,1,0,0
"Zm00001d037104",1,1,1,0
"Zm00001d037115",1,0,0,1
"Zm00001d037117",0,0,0,1
"Zm00001d037120",0,0,0,1
"Zm00001d037122",0,0,0,1
"Zm00001d037125",0,0,0,1
"Zm00001d037140",0,0,0,1
"Zm00001d037141",1,0,1,1
"Zm00001d037150",0,1,0,0
"Zm00001d037156",0,0,0,1
"Zm00001d037160",0,0,0,1
"Zm00001d037167",0,0,0,1
"Zm00001d037170",0,0,0,1
"Zm00001d037172",1,0,0,1
"Zm00001d037173",1,0,1,1
"Zm00001d037174",1,0,1,0
"Zm00001d037175",0,1,1,1
"Zm00001d037180",0,0,1,0
"Zm00001d037182",0,1,0,1
"Zm00001d037188",0,0,0,1
"Zm00001d037189",0,1,0,0
"Zm00001d037196",0,0,0,1
"Zm00001d037198",0,0,0,1
"Zm00001d037200",1,1,0,0
"Zm00001d037205",1,1,1,0
"Zm00001d037207",0,0,0,1
"Zm00001d037215",0,0,1,1
"Zm00001d037220",1,0,0,0
"Zm00001d037223",0,0,0,1
"Zm00001d037228",0,0,0,1
"Zm00001d037229",0,0,1,0
"Zm00001d037232",0,1,1,1
"Zm00001d037234",0,0,0,1
"Zm00001d037235",1,0,1,0
"Zm00001d037237",1,0,0,0
"Zm00001d037239",0,1,0,0
"Zm00001d037240",0,0,0,1
"Zm00001d037242",0,1,0,0
"Zm00001d037245",0,0,0,1
"Zm00001d037247",0,0,0,1
"Zm00001d037249",0,0,1,1
"Zm00001d037251",0,0,0,1
"Zm00001d037265",0,0,0,1
"Zm00001d037266",1,0,1,0
"Zm00001d037272",0,0,1,0
"Zm00001d037277",0,1,0,0
"Zm00001d037284",0,0,0,1
"Zm00001d037286",0,1,1,0
"Zm00001d037287",0,0,0,1
"Zm00001d037291",1,0,0,0
"Zm00001d037296",0,0,1,0
"Zm00001d037297",0,0,0,1
"Zm00001d037305",0,0,0,1
"Zm00001d037306",0,1,1,1
"Zm00001d037315",1,0,0,0
"Zm00001d037318",1,0,0,1
"Zm00001d037328",0,0,0,1
"Zm00001d037337",0,1,1,0
"Zm00001d037342",0,0,0,1
"Zm00001d037346",0,0,0,1
"Zm00001d037354",0,1,0,1
"Zm00001d037356",0,1,0,0
"Zm00001d037361",1,0,0,0
"Zm00001d037362",0,0,0,1
"Zm00001d037370",1,1,0,1
"Zm00001d037371",1,1,1,1
"Zm00001d037381",1,0,0,0
"Zm00001d037383",0,1,1,0
"Zm00001d037386",1,1,0,0
"Zm00001d037393",1,1,1,1
"Zm00001d037397",1,1,1,1
"Zm00001d037398",1,0,1,0
"Zm00001d037401",0,0,0,1
"Zm00001d037408",0,0,0,1
"Zm00001d037411",0,1,0,0
"Zm00001d037427",0,0,1,1
"Zm00001d037429",1,1,0,0
"Zm00001d037434",0,1,1,1
"Zm00001d037438",0,0,0,1
"Zm00001d037439",0,0,1,0
"Zm00001d037442",0,0,0,1
"Zm00001d037446",0,0,0,1
"Zm00001d037452",1,0,0,0
"Zm00001d037453",1,0,1,0
"Zm00001d037455",0,1,0,0
"Zm00001d037471",0,0,1,1
"Zm00001d037476",0,1,0,0
"Zm00001d037480",1,0,1,0
"Zm00001d037489",1,0,0,0
"Zm00001d037492",1,0,0,0
"Zm00001d037497",0,1,1,0
"Zm00001d037503",0,1,0,1
"Zm00001d037505",1,1,0,0
"Zm00001d037507",1,0,1,0
"Zm00001d037513",0,0,1,1
"Zm00001d037518",0,0,0,1
"Zm00001d037529",1,1,1,0
"Zm00001d037533",0,0,0,1
"Zm00001d037534",0,0,0,1
"Zm00001d037536",0,0,0,1
"Zm00001d037538",0,1,0,0
"Zm00001d037540",0,1,0,0
"Zm00001d037544",0,0,0,1
"Zm00001d037546",0,0,0,1
"Zm00001d037547",0,1,1,1
"Zm00001d037550",0,1,1,0
"Zm00001d037556",1,0,0,0
"Zm00001d037557",0,0,0,1
"Zm00001d037582",0,0,1,0
"Zm00001d037586",1,1,0,0
"Zm00001d037590",0,1,0,0
"Zm00001d037601",0,0,1,0
"Zm00001d037602",0,0,0,1
"Zm00001d037603",0,1,0,0
"Zm00001d037605",0,0,0,1
"Zm00001d037607",1,1,0,1
"Zm00001d037608",0,0,1,1
"Zm00001d037609",0,1,1,1
"Zm00001d037610",0,0,0,1
"Zm00001d037611",0,0,0,1
"Zm00001d037612",0,0,0,1
"Zm00001d037617",0,1,0,0
"Zm00001d037623",0,0,0,1
"Zm00001d037628",0,0,0,1
"Zm00001d037632",0,1,1,1
"Zm00001d037633",0,1,1,0
"Zm00001d037635",0,0,1,1
"Zm00001d037648",0,1,0,0
"Zm00001d037650",0,0,1,0
"Zm00001d037653",0,1,1,0
"Zm00001d037656",0,0,0,1
"Zm00001d037659",0,0,0,1
"Zm00001d037663",1,0,0,0
"Zm00001d037668",0,0,0,1
"Zm00001d037675",0,1,0,0
"Zm00001d037681",0,0,0,1
"Zm00001d037684",1,0,0,0
"Zm00001d037688",0,0,0,1
"Zm00001d037689",1,1,1,0
"Zm00001d037701",0,0,0,1
"Zm00001d037711",0,0,1,1
"Zm00001d037712",1,0,0,1
"Zm00001d037713",1,0,0,0
"Zm00001d037714",0,1,1,0
"Zm00001d037724",0,0,0,1
"Zm00001d037725",0,1,0,1
"Zm00001d037728",0,0,0,1
"Zm00001d037731",1,0,1,0
"Zm00001d037732",1,0,0,0
"Zm00001d037734",0,1,0,0
"Zm00001d037735",0,0,1,0
"Zm00001d037736",0,0,0,1
"Zm00001d037737",0,1,1,0
"Zm00001d037743",0,0,0,1
"Zm00001d037747",0,0,0,1
"Zm00001d037749",0,0,0,1
"Zm00001d037757",0,0,1,0
"Zm00001d037759",0,1,0,1
"Zm00001d037769",0,1,1,0
"Zm00001d037771",1,0,1,1
"Zm00001d037775",0,0,0,1
"Zm00001d037777",0,0,0,1
"Zm00001d037778",1,1,1,0
"Zm00001d037780",0,1,0,0
"Zm00001d037782",0,1,0,0
"Zm00001d037783",0,0,1,1
"Zm00001d037792",0,0,0,1
"Zm00001d037794",0,1,0,1
"Zm00001d037797",0,1,1,0
"Zm00001d037803",0,1,1,1
"Zm00001d037811",0,0,0,1
"Zm00001d037815",0,0,0,1
"Zm00001d037816",0,1,1,1
"Zm00001d037818",0,1,1,0
"Zm00001d037828",0,1,1,0
"Zm00001d037831",1,1,0,1
"Zm00001d037833",1,0,0,0
"Zm00001d037835",0,1,1,0
"Zm00001d037839",1,1,0,1
"Zm00001d037840",0,0,0,1
"Zm00001d037849",0,1,1,0
"Zm00001d037852",0,1,0,1
"Zm00001d037854",0,0,1,0
"Zm00001d037859",1,0,0,0
"Zm00001d037864",1,0,1,0
"Zm00001d037870",0,0,1,0
"Zm00001d037873",1,1,0,0
"Zm00001d037875",0,0,0,1
"Zm00001d037884",0,1,0,0
"Zm00001d037899",0,0,0,1
"Zm00001d037901",0,0,0,1
"Zm00001d037905",0,0,0,1
"Zm00001d037909",0,0,0,1
"Zm00001d037914",0,0,0,1
"Zm00001d037916",0,0,0,1
